Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Revenue_int
7,667.25,0,0.0,4,101.8,0.0,0.01,0.0,0.0,3,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,78.71887184937799,0,0.0,21,1170.9184441018488,0.0,0.003827733479349192,22.79827622305555,0.0,3,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6.0,0,0.0,18,199.5,0.016666667,0.05,0.0,0.4,3,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,249.3512692080542,0,35.496608678533605,102,4980.733488636184,0.004373652458911364,0.015259777120276348,5.131629209780793,0.0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,209.5,0,0.0,102,2436.287879,0.051797386,0.060539216,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,183.25,1,21.0,20,651.4,0.0,0.004166667,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,504.2533333,2,1665.066667,243,8768.477228,0.014137484,0.028099523,1.827470744,0.0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,1.5880758136131043,0,0.0,25,680.3905627171716,0.019789442802206958,0.030026257538312253,6.772835976956355,0.3176151627226209,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,5,50.0,0.16,0.18,0.0,0.4,1,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,118.27756491798895,0,0.0,45,2572.3690685775264,0.00028620306317719553,0.013327050441459199,51.86163111129293,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,171.5,0,0.0,75,2416.060484,0.007699443,0.036664764,0.0,0.0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8,229.797362866959,1,23.963759971172582,28,1284.3590889588559,0.0036565329761257996,0.020511208985206933,8.304880655016364,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,178.0,0,0.0,36,943.6190476,0.031944444,0.048194444,0.0,0.2,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,2,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,121.0,0,0.0,17,174.8333333,0.017647059,0.051764706,0.0,0.0,1,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,9.76537646553951,0,0.0,18,1170.4487448638433,0.0,0.003157609123134615,14.968456243307205,0.0,2,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,75.0,0,0.0,3,74.0,0.0,0.02,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,105.77695132916982,0,5.893572082529525,129,6099.668561059092,0.00024178751216970273,0.007257418735941806,23.57613706159053,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2,389.5,0,0.0,8,117.625,0.0,0.013,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,185.0,0,0.0,12,368.9,0.00625,0.02375,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,115.0,0,0.0,6,132.75,0.0,0.022222222,0.0,0.0,1,1,7,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,7.914984013324819,1,49.67156497806215,15,548.3152730985129,0.00016804635291572316,0.018436341133052418,38.32092318742625,0.1697516534503352,2,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,66.33333333,2,58.16666667,38,1524.702381,0.0,0.006628788,0.0,0.0,2,2,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.0,1,212.5,21,1198.75,0.0,0.003174603,0.0,0.0,2,4,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,1,110.0,20,402.3333333,0.028571429,0.052154195,0.0,0.6,2,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18,392.2992261902306,3,109.99990407374513,64,3184.3073918431855,0.002400696699557591,0.01595551280862915,5.933547173205601,0.0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,302.0,0,0.0,29,675.375,0.0,0.001333333,0.0,0.0,2,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10,208.5133333,0,0.0,17,369.1,0.0,0.004,0.0,0.0,3,2,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.0,0,0.0,1,0.0,0.1,0.2,0.0,0.0,2,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,48,3025.333333,0.004166667,0.009375,0.0,0.0,1,1,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.22579510849153,1,7.938504874263242,19,1761.5884056429663,0.0,0.029893302578556442,1.071492970905583,0.0,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,49,938.0416667,0.00375,0.010664683,0.0,0.0,1,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,42.588853547889464,0,0.0,13,695.8979581397401,0.0,0.01821479159663734,90.0865314475792,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,85.0,0,0.0,19,599.0,0.015,0.035,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,16,825.6307372960204,0.0,7.541701610385076e-05,50.959604169242866,0.0,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,9.355549897331466,0,7.000946786238387,32,1597.5366732683292,0.0005889025266128823,0.010202458816032177,5.481467410832646,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,64,2018.762066,0.009895833,0.027936058,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3.0,0,0.0,11,228.6666667,0.0,0.03,0.0,0.6,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,141.61088672025573,1,13.498745486244955,72,2165.062481110832,0.004502388392130533,0.02049678329002892,2.9427002569425986,0.0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,277.1294826603565,0,21.88548624478598,32,1122.3073750742765,0.0,0.01440564287608306,31.496202871416376,0.0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,210.8426575604235,0,0.0,40,1763.3486051391453,0.0,0.007539920878034193,3.0954164722689335,0.0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,24.2539811499094,0,0.0,51,2593.116761491209,0.00281655558271502,0.009790622227232506,18.601491366951755,0.0,3,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,0.0,2,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,2,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,81.78395755672284,0,0.0,13,243.49879445023527,0.0,0.01791994836360184,31.480833934808135,0.0,1,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,64.10751374592073,0,0.0,5,47.50249048359335,0.0,0.022430545559457397,42.39138339861865,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,303.5,0.0,0.012121212,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,124.75945848585317,1,27.952574757477915,117,5269.0534308710585,0.004561528458334266,0.011816359416294154,20.177729151769384,0.0,1,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,54,1357.61783,0.0,0.004812274,0.0,0.0,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,77.38295647478549,4,184.78095820583636,29,540.1097689698646,0.006521732544077402,0.007158177907634046,22.536462857446086,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,32.0,0,0.0,20,453.625,0.0,0.001058201,0.0,0.0,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9,509.8333333,2,23.0,27,1438.854167,0.020952381,0.043333333,0.0,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,21,263.0,0.00952381,0.030952381,0.0,0.0,2,6,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,15,1253.4367139353724,0.0,0.024738261395539456,10.712827891414358,0.0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,23.577903045733898,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,4,117.5,0.05,0.05,0.0,0.6,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,58,3178.5,0.0,0.015789474,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,39.990812866983035,0,0.0,12,141.17748127700955,0.0,0.014652607777669958,0.6404229535105053,0.0,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,317.9142857,4,216.5666667,35,910.0809524,0.0,0.01,40.78047078,0.0,2,4,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.0,0,0.0,30,790.2037951292288,0.0,0.0071910924222921505,72.87053515864383,0.0,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,86.33333333,0,0.0,14,1256.333333,0.0,0.023076923,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,83.4224380804116,1,25.054515789359762,51,1078.7894510919639,0.002239169936808082,0.013071520981285337,35.89469922267382,0.28427702785975634,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,64.6,2,28.7,16,597.6,0.019047619,0.018594104,0.0,0.0,3,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,304.0,0,0.0,31,1735.301587,0.015625,0.0515625,0.0,0.0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,93,4261.842857,0.002930403,0.021080839,0.0,0.0,3,3,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,13,324.85758230233756,0.0,0.013839660748900572,56.222673051273645,0.0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,18.830613347136932,0,0.0,61,4902.2850415885705,0.006429701513519046,0.025090913980777643,6.871728279211606,0.0,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9,848.1428571,4,388.6666667,33,595.0095238,0.0,0.004651163,0.0,0.0,2,2,1,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.0,0,0.0,5,87.47216313520788,0.0,0.016116836599174875,47.50292367252179,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,23,966.3583333,0.0,0.004081633,0.0,0.0,3,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,790.9,0,0.0,54,2702.390385,0.003076923,0.018518854,0.0,0.0,2,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,13,1005.0,0.0,0.016666667,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,11,329.0771779614131,0.024076691619630903,0.043521696818561474,49.698976742079296,0.0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,1,1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,9,89.0,0.0,0.055555556,0.0,0.0,2,2,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.561047910384048,0,0.0,17,825.8379867933749,0.0013655968803059741,0.04338874389495129,1.4724402422969622,0.0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,28,1252.75,0.010714286,0.042857143,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,73.75,0,0.0,131,2244.616667,0.005343511,0.017506361,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,93.8,0,0.0,40,526.6853968,0.015609756,0.020412311,2.321264079,0.0,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12.308121202209106,0,0.0,53,1369.9287007564021,0.0,0.0028300889139550468,85.03762170063347,0.0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,465.8333333,2,71.0,26,1558.0,0.006666667,0.013333333,7.169617487,0.0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,45.91425656441204,0,0.0,2,23.436908354361222,0.0,0.032685024807860806,0.0,0.0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,16,392.1428571,0.00625,0.027205882,0.0,0.0,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,20,1104.9887921078694,0.0,0.013070897099426066,50.79877783819112,0.0,2,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,83.41057560429755,0,0.0,13,910.1609639122644,0.0,0.020254758651950904,40.69894847920086,0.0,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,139.7986476216292,0,0.0,4,73.57830006248928,0.0,0.005694914020267636,91.79950396995763,0.0,2,2,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0.0,0,0.0,65,2509.1732068285887,0.008463799662458076,0.022843017756379515,0.0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,289.2450597026975,5,307.51506434448726,87,5046.470443507272,0.0034025278893322383,0.0145368680616648,22.947327230232617,0.0,3,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,37,607.4666667,0.0,0.002777778,39.97777778,0.0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,10.0,2,451.5,27,1686.966667,0.006451613,0.023502304,7.964649501,0.0,2,6,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,11.65808299860287,0,0.0,42,853.2870584176846,0.0,0.010148489786731555,11.356155637246333,0.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,21.25,0,0.0,92,2716.519048,0.006737589,0.037885297,23.7389113,0.0,2,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,2,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,26.670290564301233,0,0.07920491362848114,70,1260.9893265174614,0.0014404607920737336,0.008900036682730482,3.680903017686619,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
23,322.9416667,0,0.0,62,3142.941176,0.003037975,0.019685462,7.311892217,0.0,2,2,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,8,59.0,0.0,0.075,0.0,0.8,2,2,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,39.5,3,62.25,339,16138.2908,0.004778942,0.020193811,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,473.1666667,2,195.4,111,4022.812148,0.003571429,0.012351425,0.0,0.0,3,2,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,170.43247181549208,2,77.15629699534576,58,1878.5075274946257,0.002096365604014019,0.0203584049640306,3.49542629464473,0.0,2,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,16,530.625,0.0,0.0125,0.0,0.0,2,5,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,5,161.3333333,0.0,0.05,0.0,0.0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12,651.875,3,20.0,59,3066.695513,0.0,0.010460069,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,66.82452922711487,0,0.0,43,1919.052066185402,0.011316660733969594,0.018004819546242556,13.968957054431296,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,14,510.5,0.0,0.015384615,31.3094364,0.0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0.0,0,0.0,21,921.6233333,0.0,0.01,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,21.5,2,323.0,14,836.8333333,0.0,0.001904762,0.0,0.0,2,2,8,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,17.0,0,0.0,30,1448.928571,0.043851852,0.069954545,0.0,0.0,3,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,52.875,0,0.0,9,152.4166667,0.0,0.017777778,0.0,0.0,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.062045032005480394,29,1682.2061041623774,0.0,0.014261092959492747,40.98371262971375,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,63.36485730977795,0,0.0,22,1762.2802874347335,0.008772705278283902,0.02411607939615535,25.220416109610095,0.0,2,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,15,734.0656142807093,0.0,0.015185966302989982,40.84803752631328,0.0,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,35.83333333,0,0.0,9,92.33333333,0.059259259,0.088888889,0.0,0.0,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,103.43861642474906,0,0.0,1,6.982068491638785,0.0,0.03994022830247403,0.0,0.0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.0,2,11.0,50,1799.666667,0.056410256,0.083012821,0.0,0.0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,18,602.5202979293244,0.04928840465975193,0.07328595320366305,19.000823595149086,0.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,21,987.77,0.015238095,0.067619048,0.0,0.0,2,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,661.7666667,6,204.0,8,254.25,0.025,0.042222222,0.0,0.0,3,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,11,212.9166667,0.0,0.009090909,0.0,0.0,3,2,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,133.53125130507473,0,0.0,2,54.77555246584179,0.0,0.03495086359831624,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,65.54166667,0,0.0,6,744.1666667,0.0,0.004,0.0,0.0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,6,671.6666667,0.0,0.016666667,0.0,0.0,2,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,477.44418649281874,0,14.747214887811026,40,2078.7017941723216,0.0005445535700772785,0.018853611599844777,14.33051759451758,0.0,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,84.55429766105684,2,16.544664896716373,61,1753.4820080658137,0.0014004972060160654,0.013758239268291991,13.685561159259812,0.0,2,1,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,156.0,6,131.0,0.0,0.025,0.0,0.0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,80.53421241989346,0,0.0,39,2517.2260235748445,0.00016073466623459532,0.005962111758634823,28.22047978328981,0.0,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,34.0,0,0.0,7,179.0,0.0,0.028571429,53.13428571,0.0,2,4,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2,81.5,1,21.0,18,2199.972222,0.00952381,0.016825397,0.0,0.0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,78.63955363832748,1,204.87554529540216,139,7580.367221547028,0.005061014982497362,0.020864163057189168,9.033087246068705,0.0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,13,517.4,0.0,0.034285714,4.856377111,0.0,2,2,1,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,1,0.0,1,44.0,0.0,0.1,0.0,0.0,2,2,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,226.0021208347377,1,27.876327759042738,22,696.6324212517177,0.0019054224570523252,0.010203053626654916,73.59461989425978,0.0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,537.5,0,0.0,12,748.9583333,0.0125,0.021875,0.0,0.0,2,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,27,514.1662813313853,0.005721201613572331,0.011607438344995011,1.1229167275137555,0.0,3,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,49,2240.988591163614,0.0,0.012819329682594534,66.89536257874634,0.0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,55.5,0,0.0,33,1274.190476,0.005714286,0.009285714,0.0,0.0,2,2,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,246.35356567087925,0,0.0,57,3526.1235414944454,0.002244834702246795,0.009334627989768085,13.613240874044275,0.0,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,66.5,0,0.0,29,1141.175,0.010416667,0.025902778,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,731.70941098938,0,18.748178793144074,24,904.8993276363522,0.0011067402991713079,0.007072421243563266,45.888525526459844,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,3.0,0,0.0,9,133.3666667,0.054545455,0.042424242,4.760328465,0.0,3,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,53.0,0,0.0,63,2461.25,0.0,0.005729167,0.0,0.0,2,2,8,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,2,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0.0,0,0.0,25,770.0285714,0.0112,0.034933333,0.0,0.0,3,2,8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,8,167.0,0.0,0.05,0.0,0.0,2,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,73.0,0,0.0,11,327.6666667,0.033333333,0.033333333,0.0,0.2,3,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,128.2001843437003,0,0.0,29,544.8340226014014,0.005136564137352096,0.02480499287764582,7.088531324413481,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,43.16676446744563,3,81.81146188528905,83,6046.102640313022,0.009485051073908055,0.018872091999958575,0.09693429848750384,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,40.97155604604423,0,0.0,38,2006.9569441695294,0.0,0.011255921990671491,58.41319700605681,0.0,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,5,136.6666667,0.02,0.12,0.0,0.0,3,2,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,157.5,3,433.5,9,599.5,0.0,0.020833333,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,127.98903001874092,0,0.0,23,1233.776661621269,0.005560240485397761,0.027021229955258616,23.15800394788674,0.0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,11.391871710622453,8,310.4480681537318,0.0,0.025,30.035595258534748,0.0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,101.46687666069884,1,18.58025566376406,133,5377.519325331665,0.0047339338338601294,0.019983792444333452,3.1354663080125973,0.0,2,3,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,4,2,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,22,555.8666667,0.00952381,0.019047619,0.0,0.0,3,2,3,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,40,2046.832418,0.004166667,0.033880952,0.0,0.0,1,8,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,25,1157.452381,0.012,0.027111111,15.3956,0.0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,8,479.25907949528676,0.0,0.02827741289656444,14.840334635056847,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
